filename,loc_physical,loc,cc,fan_in,fan_out
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ShareConsumerImplTest.java,850,645,17,54,75
clients/src/test/java/org/apache/kafka/clients/consumer/internals/FetchConfigTest.java,59,32,4,3,6
clients/src/test/java/org/apache/kafka/clients/consumer/internals/TopicPartitionComparatorTest.java,60,33,3,10,5
clients/src/test/java/org/apache/kafka/clients/consumer/internals/OffsetForLeaderEpochClientTest.java,177,133,3,11,22
clients/src/test/java/org/apache/kafka/clients/consumer/internals/AutoOffsetResetStrategyTest.java,122,88,3,4,12
clients/src/test/java/org/apache/kafka/clients/consumer/internals/KafkaConsumerMetricsTest.java,106,68,3,12,9
clients/src/test/java/org/apache/kafka/clients/consumer/internals/HeartbeatTest.java,125,87,3,13,8
clients/src/test/java/org/apache/kafka/clients/consumer/internals/CooperativeConsumerCoordinatorTest.java,25,7,3,1,1
clients/src/test/java/org/apache/kafka/clients/consumer/internals/TopicIdPartitionSetTest.java,154,111,3,9,13
clients/src/test/java/org/apache/kafka/clients/consumer/internals/FetcherTest.java,3894,2962,118,175,124
clients/src/test/java/org/apache/kafka/clients/consumer/internals/OffsetCommitCallbackInvokerTest.java,143,104,3,7,19
clients/src/test/java/org/apache/kafka/clients/consumer/internals/AbstractPartitionAssignorTest.java,299,249,24,20,24
clients/src/test/java/org/apache/kafka/clients/consumer/internals/MockPartitionAssignor.java,72,42,4,9,4
clients/src/test/java/org/apache/kafka/clients/consumer/internals/MockRebalanceListener.java,49,27,3,9,3
clients/src/test/java/org/apache/kafka/clients/consumer/internals/metrics/AsyncConsumerMetricsTest.java,235,170,4,16,12
clients/src/test/java/org/apache/kafka/clients/consumer/internals/metrics/RebalanceCallbackMetricsManagerTest.java,53,30,3,3,6
clients/src/test/java/org/apache/kafka/clients/consumer/internals/metrics/ConsumerRebalanceMetricsManagerTest.java,63,33,5,3,13
clients/src/test/java/org/apache/kafka/clients/consumer/internals/metrics/HeartbeatMetricsManagerTest.java,63,32,3,3,8
clients/src/test/java/org/apache/kafka/clients/consumer/internals/metrics/OffsetCommitMetricsManagerTest.java,56,26,3,3,6
clients/src/test/java/org/apache/kafka/clients/consumer/internals/metrics/ShareRebalanceMetricsManagerTest.java,51,25,3,3,6
clients/src/test/java/org/apache/kafka/clients/consumer/internals/events/CompletableEventReaperTest.java,201,113,6,8,14
