filename,loc_physical,loc,cc,fan_in,fan_out
tests/get_earliest_or_latest/models.py,38,18,2,1,1
tests/get_earliest_or_latest/__init__.py,0,0,1,0,0
tests/get_earliest_or_latest/tests.py,267,6,12,12,4
tests/sessions_tests/no_clear_expired.py,7,2,2,0,1
tests/sessions_tests/models.py,46,22,4,4,3
tests/sessions_tests/__init__.py,0,0,1,0,0
tests/sessions_tests/tests.py,1375,772,32,98,30
tests/proxy_model_inheritance/models.py,19,11,1,0,1
tests/proxy_model_inheritance/__init__.py,0,0,1,0,0
tests/proxy_model_inheritance/tests.py,54,33,3,3,7
tests/proxy_model_inheritance/app2/models.py,5,3,1,0,1
tests/proxy_model_inheritance/app2/__init__.py,0,0,1,0,0
tests/proxy_model_inheritance/app1/models.py,6,4,1,0,1
tests/proxy_model_inheritance/app1/__init__.py,0,0,1,0,0
tests/foreign_object/test_forms.py,30,21,1,1,4
tests/foreign_object/test_tuple_lookups.py,527,484,19,24,6
tests/foreign_object/__init__.py,0,0,1,0,0
tests/foreign_object/test_empty_join.py,48,38,6,3,2
tests/foreign_object/test_agnostic_order_trimjoin.py,27,21,2,3,3
tests/foreign_object/tests.py,800,626,29,42,10
tests/foreign_object/models/person.py,112,81,2,4,2
tests/foreign_object/models/empty_join.py,119,80,6,11,4
tests/foreign_object/models/__init__.py,22,21,1,0,4
tests/foreign_object/models/customers.py,60,48,1,0,1
tests/foreign_object/models/article.py,110,76,6,8,3
tests/generic_inline_admin/models.py,61,37,2,1,3
tests/generic_inline_admin/__init__.py,0,0,1,0,0
tests/generic_inline_admin/admin.py,31,19,1,0,3
tests/generic_inline_admin/tests.py,481,341,11,32,13
tests/generic_inline_admin/urls.py,7,5,1,0,2
tests/custom_methods/models.py,41,15,3,4,3
tests/custom_methods/__init__.py,0,0,1,0,0
tests/custom_methods/tests.py,46,40,1,1,3
tests/model_formsets_regress/models.py,57,36,1,1,1
tests/model_formsets_regress/__init__.py,0,0,1,0,0
tests/model_formsets_regress/tests.py,587,264,38,28,6
tests/signing/__init__.py,0,0,1,0,0
tests/signing/tests.py,241,198,15,19,5
tests/middleware_exceptions/__init__.py,0,0,1,0,0
tests/middleware_exceptions/tests.py,416,358,4,28,5
tests/middleware_exceptions/urls.py,16,13,1,0,2
tests/middleware_exceptions/middleware.py,145,94,4,15,5
tests/middleware_exceptions/views.py,39,25,3,6,4
tests/admin_filters/models.py,101,82,2,5,4
tests/admin_filters/__init__.py,0,0,1,0,0
tests/admin_filters/tests.py,2056,859,64,78,12
tests/raw_query/models.py,47,29,6,1,1
tests/raw_query/__init__.py,0,0,1,0,0
tests/raw_query/tests.py,416,244,30,35,6
tests/model_regress/models.py,62,37,1,1,1
tests/model_regress/test_pickle.py,68,44,3,6,4
tests/model_regress/__init__.py,0,0,1,0,0
tests/model_regress/test_state.py,7,5,1,1,2
tests/model_regress/tests.py,283,203,19,19,10
tests/template_tests/test_parser.py,242,192,15,14,4
tests/template_tests/test_library.py,206,149,1,51,4
tests/template_tests/test_extends.py,197,165,4,10,4
tests/template_tests/test_engine.py,142,116,1,11,6
tests/template_tests/test_response.py,415,316,13,36,8
tests/template_tests/test_logging.py,66,52,5,8,3
tests/template_tests/test_smartif.py,56,34,11,6,2
tests/template_tests/test_origin.py,32,23,1,4,4
tests/template_tests/alternate_urls.py,10,6,1,0,2
tests/template_tests/__init__.py,0,0,1,0,0
tests/template_tests/test_partials.py,604,185,13,32,9
tests/template_tests/test_loaders.py,277,122,8,28,10
tests/template_tests/broken_tag.py,1,1,1,0,1
tests/template_tests/test_autoreloader.py,168,149,1,15,5
tests/template_tests/utils.py,188,115,8,23,5
tests/template_tests/test_extends_relative.py,114,93,1,15,4
tests/template_tests/test_custom.py,911,820,32,42,10
tests/template_tests/test_context.py,324,198,5,26,6
tests/template_tests/tests.py,230,100,18,17,6
tests/template_tests/urls.py,30,23,3,0,2
tests/template_tests/test_base.py,83,59,8,9,4
tests/template_tests/annotated_tag_function.py,8,5,1,1,1
tests/template_tests/test_nodelist.py,89,75,16,6,3
tests/template_tests/test_callables.py,184,117,3,21,3
tests/template_tests/views.py,27,14,2,6,2
tests/template_tests/templatetags/custom.py,399,88,12,50,5
tests/template_tests/templatetags/tag_27584.py,15,10,1,2,1
tests/template_tests/templatetags/__init__.py,0,0,1,0,0
tests/template_tests/templatetags/testtags.py,24,14,1,4,1
tests/template_tests/templatetags/bad_tag.py,13,8,1,2,1
tests/template_tests/templatetags/inclusion.py,301,109,7,25,1
tests/template_tests/templatetags/subpackage/__init__.py,0,0,1,0,0
tests/template_tests/templatetags/subpackage/echo.py,8,5,1,1,1
tests/template_tests/syntax_tests/test_comment.py,95,76,3,17,2
tests/template_tests/syntax_tests/test_firstof.py,90,72,3,16,3
tests/template_tests/syntax_tests/test_builtins.py,20,15,1,3,2
tests/template_tests/syntax_tests/test_extends.py,464,291,16,46,5
tests/template_tests/syntax_tests/test_width_ratio.py,168,123,2,26,3
tests/template_tests/syntax_tests/test_basic.py,431,287,25,50,7
tests/template_tests/syntax_tests/test_setup.py,29,20,1,2,2
tests/template_tests/syntax_tests/test_with.py,68,56,3,8,4
tests/template_tests/syntax_tests/test_debug.py,45,38,1,5,3
tests/template_tests/syntax_tests/test_list_index.py,80,46,6,7,2
tests/template_tests/syntax_tests/test_now.py,98,80,1,8,5
tests/template_tests/syntax_tests/test_multiline.py,19,9,1,1,2
tests/template_tests/syntax_tests/test_autoescape.py,174,131,8,18,4
tests/template_tests/syntax_tests/test_static.py,122,105,1,12,6
tests/template_tests/syntax_tests/test_simple_tag.py,23,17,1,3,3
tests/template_tests/syntax_tests/test_filter_syntax.py,250,136,15,26,3
tests/template_tests/syntax_tests/test_if_changed.py,367,284,52,24,3
tests/template_tests/syntax_tests/test_spaceless.py,65,57,1,6,2
tests/template_tests/syntax_tests/test_lorem.py,41,33,3,6,4
tests/template_tests/syntax_tests/test_exceptions.py,77,53,8,6,4
tests/template_tests/syntax_tests/__init__.py,0,0,1,0,0
tests/template_tests/syntax_tests/test_invalid_string.py,68,57,9,8,2
tests/template_tests/syntax_tests/test_partials.py,652,589,19,25,5
tests/template_tests/syntax_tests/test_regroup.py,158,135,23,9,4
tests/template_tests/syntax_tests/test_resetcycle.py,134,121,22,11,3
tests/template_tests/syntax_tests/test_filter_tag.py,46,36,1,8,3
tests/template_tests/syntax_tests/test_for.py,390,343,56,34,4
tests/template_tests/syntax_tests/test_verbatim.py,55,47,3,6,3
tests/template_tests/syntax_tests/test_querystring.py,216,184,12,26,5
tests/template_tests/syntax_tests/test_include.py,406,306,15,37,5
tests/template_tests/syntax_tests/test_cycle.py,230,196,17,25,3
tests/template_tests/syntax_tests/test_url.py,308,253,1,48,5
tests/template_tests/syntax_tests/test_if.py,717,520,121,115,4
tests/template_tests/syntax_tests/test_template_tag.py,68,54,1,12,3
tests/template_tests/syntax_tests/test_named_endblock.py,82,68,3,7,3
tests/template_tests/syntax_tests/test_load.py,101,85,4,11,3
tests/template_tests/syntax_tests/test_numpy.py,39,26,3,2,4
tests/template_tests/syntax_tests/test_cache.py,218,134,5,20,4
tests/template_tests/syntax_tests/i18n/test_blocktranslate.py,895,695,20,53,13
tests/template_tests/syntax_tests/i18n/__init__.py,0,0,1,0,0
tests/template_tests/syntax_tests/i18n/test_get_available_languages.py,28,23,3,2,3
tests/template_tests/syntax_tests/i18n/test_get_language_info.py,55,46,5,4,4
tests/template_tests/syntax_tests/i18n/test_get_current_language.py,17,13,1,1,3
tests/template_tests/syntax_tests/i18n/test_translate.py,316,146,10,30,11
tests/template_tests/syntax_tests/i18n/test_get_language_info_list.py,73,66,12,4,4
tests/template_tests/syntax_tests/i18n/test_get_current_language_bidi.py,17,13,1,1,3
tests/template_tests/syntax_tests/i18n/test_filters.py,61,53,4,3,3
tests/template_tests/syntax_tests/i18n/test_underscore_syntax.py,113,55,2,14,5
tests/template_tests/syntax_tests/i18n/test_language.py,15,11,1,1,3
tests/template_tests/syntax_tests/i18n/base.py,22,13,2,1,4
tests/template_tests/filter_tests/test_capfirst.py,33,27,1,3,4
tests/template_tests/filter_tests/test_pluralize.py,64,49,2,11,4
tests/template_tests/filter_tests/test_lower.py,39,30,2,5,4
tests/template_tests/filter_tests/timezone_utils.py,18,15,1,1,3
tests/template_tests/filter_tests/test_filesizeformat.py,62,58,4,3,3
tests/template_tests/filter_tests/test_urlize.py,525,429,21,40,8
tests/template_tests/filter_tests/test_first.py,38,30,1,5,4
tests/template_tests/filter_tests/test_slugify.py,63,49,3,6,5
tests/template_tests/filter_tests/test_safe.py,15,11,1,2,2
tests/template_tests/filter_tests/test_cut.py,85,70,1,10,4
tests/template_tests/filter_tests/test_iriencode.py,49,36,1,6,4
tests/template_tests/filter_tests/test_yesno.py,41,29,1,9,3
tests/template_tests/filter_tests/test_autoescape.py,49,39,1,4,2
tests/template_tests/filter_tests/test_linenumbers.py,65,50,1,7,4
tests/template_tests/filter_tests/test_time.py,67,49,2,10,6
tests/template_tests/filter_tests/test_rjust.py,39,31,1,5,4
tests/template_tests/filter_tests/test_addslashes.py,42,34,3,5,4
tests/template_tests/filter_tests/test_force_escape.py,92,72,2,10,4
tests/template_tests/filter_tests/test_linebreaksbr.py,59,43,1,8,4
tests/template_tests/filter_tests/test_timeuntil.py,144,116,3,19,6
tests/template_tests/filter_tests/test_escapeseq.py,59,48,3,4,3
tests/template_tests/filter_tests/test_truncatechars_html.py,48,40,1,7,2
tests/template_tests/filter_tests/test_join.py,97,79,1,14,4
tests/template_tests/filter_tests/test_truncatewords_html.py,60,51,1,8,2
tests/template_tests/filter_tests/test_truncatechars.py,29,23,1,4,2
tests/template_tests/filter_tests/test_dictsortreversed.py,59,42,3,5,2
tests/template_tests/filter_tests/__init__.py,0,0,1,0,0
tests/template_tests/filter_tests/test_add.py,71,53,2,10,5
tests/template_tests/filter_tests/test_ljust.py,40,32,1,5,4
tests/template_tests/filter_tests/test_title.py,27,19,1,5,3
tests/template_tests/filter_tests/test_truncatewords.py,56,46,1,7,4
tests/template_tests/filter_tests/test_safeseq.py,22,18,1,2,2
tests/template_tests/filter_tests/test_default_if_none.py,13,9,1,3,2
tests/template_tests/filter_tests/test_phone2numeric.py,45,38,1,4,4
tests/template_tests/filter_tests/test_divisibleby.py,10,7,1,2,2
tests/template_tests/filter_tests/test_wordwrap.py,132,119,3,10,5
tests/template_tests/filter_tests/test_last.py,27,22,1,3,3
tests/template_tests/filter_tests/test_escape.py,54,40,2,6,5
tests/template_tests/filter_tests/test_striptags.py,62,54,1,5,5
tests/template_tests/filter_tests/test_default.py,64,43,1,9,4
tests/template_tests/filter_tests/test_urlencode.py,24,17,1,4,3
tests/template_tests/filter_tests/test_urlizetrunc.py,107,93,1,8,5
tests/template_tests/filter_tests/test_unordered_list.py,185,155,1,25,5
tests/template_tests/filter_tests/test_slice.py,58,44,1,11,4
tests/template_tests/filter_tests/test_length.py,58,44,2,10,4
tests/template_tests/filter_tests/test_upper.py,44,30,4,5,4
tests/template_tests/filter_tests/test_floatformat.py,221,188,5,15,7
tests/template_tests/filter_tests/test_chaining.py,128,104,1,14,3
tests/template_tests/filter_tests/test_stringformat.py,51,39,1,4,4
tests/template_tests/filter_tests/test_escapejs.py,70,59,9,8,4
tests/template_tests/filter_tests/test_get_digit.py,14,11,1,2,2
tests/template_tests/filter_tests/test_date.py,90,17,1,14,6
tests/template_tests/filter_tests/test_center.py,48,38,2,7,4
tests/template_tests/filter_tests/test_json_script.py,23,19,1,2,2
tests/template_tests/filter_tests/test_linebreaks.py,72,54,1,10,5
tests/template_tests/filter_tests/test_make_list.py,47,33,1,6,4
tests/template_tests/filter_tests/test_dictsort.py,124,18,6,9,2
tests/template_tests/filter_tests/test_timesince.py,178,140,5,23,6
tests/template_tests/filter_tests/test_wordcount.py,42,33,1,6,4
tests/template_tests/filter_tests/test_random.py,31,26,1,3,3
tests/db_functions/models.py,57,39,3,0,1
tests/db_functions/__init__.py,0,0,1,0,0
tests/db_functions/tests.py,78,68,1,4,6
tests/db_functions/migrations/0002_create_test_models.py,91,88,1,0,1
tests/db_functions/migrations/__init__.py,0,0,1,0,0
tests/db_functions/migrations/0001_setup_extensions.py,13,8,3,0,3
tests/db_functions/datetime/test_now.py,65,59,3,2,7
tests/db_functions/datetime/__init__.py,0,0,1,0,0
tests/db_functions/datetime/test_extract_trunc.py,1950,1814,81,64,9
tests/db_functions/math/test_sqrt.py,57,49,1,5,7
tests/db_functions/math/test_cos.py,53,45,1,5,7
tests/db_functions/math/test_tan.py,53,45,1,5,7
tests/db_functions/math/test_round.py,133,116,3,14,8
tests/db_functions/math/test_abs.py,52,44,1,5,6
tests/db_functions/math/test_ceil.py,57,49,1,5,7
tests/db_functions/math/test_pi.py,14,10,1,1,4
tests/db_functions/math/test_power.py,45,38,1,4,4
tests/db_functions/math/__init__.py,0,0,1,0,0
tests/db_functions/math/test_degrees.py,57,49,1,5,7
tests/db_functions/math/test_ln.py,53,45,1,5,7
tests/db_functions/math/test_log.py,46,39,1,4,5
tests/db_functions/math/test_asin.py,57,49,1,5,7
tests/db_functions/math/test_exp.py,53,45,1,5,7
tests/db_functions/math/test_mod.py,44,37,1,4,5
tests/db_functions/math/test_sin.py,53,45,1,5,7
tests/db_functions/math/test_radians.py,57,49,1,5,7
tests/db_functions/math/test_atan2.py,43,36,1,4,5
tests/db_functions/math/test_atan.py,57,49,1,5,7
tests/db_functions/math/test_acos.py,57,49,1,5,7
tests/db_functions/math/test_cot.py,53,45,1,5,7
tests/db_functions/math/test_floor.py,57,49,1,5,7
tests/db_functions/math/test_sign.py,56,48,1,5,6
tests/db_functions/math/test_random.py,13,10,1,1,3
tests/db_functions/json/test_json_object.py,114,101,1,10,7
tests/db_functions/json/test_json_array.py,177,157,2,15,8
tests/db_functions/json/__init__.py,0,0,1,0,0
tests/db_functions/window/test_validation.py,39,31,4,7,2
tests/db_functions/window/__init__.py,0,0,1,0,0
tests/db_functions/comparison/test_collate.py,52,45,5,5,5
tests/db_functions/comparison/test_coalesce.py,77,67,6,5,5
tests/db_functions/comparison/test_cast.py,189,163,6,18,8
tests/db_functions/comparison/test_nullif.py,54,46,4,5,6
tests/db_functions/comparison/__init__.py,0,0,1,0,0
tests/db_functions/comparison/test_greatest.py,101,88,4,10,9
tests/db_functions/comparison/test_least.py,95,82,4,10,9
tests/db_functions/text/test_lower.py,40,35,1,3,5
tests/db_functions/text/test_strindex.py,74,67,1,5,5
tests/db_functions/text/test_chr.py,49,42,1,5,5
tests/db_functions/text/test_repeat.py,35,31,4,2,5
tests/db_functions/text/test_left.py,35,28,1,4,4
tests/db_functions/text/test_sha224.py,63,56,3,4,7
tests/db_functions/text/test_trim.py,41,37,2,2,5
tests/db_functions/text/test_reverse.py,65,58,4,5,6
tests/db_functions/text/__init__.py,0,0,1,0,0
tests/db_functions/text/test_sha1.py,51,46,2,3,6
tests/db_functions/text/test_sha512.py,60,55,2,3,6
tests/db_functions/text/test_md5.py,51,46,2,3,6
tests/db_functions/text/test_concat.py,123,106,7,8,8
tests/db_functions/text/test_ord.py,33,28,1,3,5
tests/db_functions/text/test_length.py,46,41,1,3,5
tests/db_functions/text/test_upper.py,43,39,1,2,5
tests/db_functions/text/test_pad.py,58,51,5,3,5
tests/db_functions/text/test_sha384.py,59,54,2,3,6
tests/db_functions/text/test_replace.py,83,74,1,6,4
tests/db_functions/text/test_sha256.py,53,48,2,3,6
tests/db_functions/text/test_right.py,51,43,2,5,5
tests/db_functions/text/test_substr.py,48,40,1,4,4
tests/m2m_recursive/models.py,35,12,5,1,1
tests/m2m_recursive/__init__.py,0,0,1,0,0
tests/m2m_recursive/tests.py,133,103,13,14,3
tests/generic_relations_regress/models.py,207,133,2,5,3
tests/generic_relations_regress/__init__.py,0,0,1,0,0
tests/generic_relations_regress/tests.py,347,136,17,28,5
tests/cache/tests_async.py,190,90,8,3,4
tests/cache/models.py,13,9,1,1,2
tests/cache/failing_cache.py,10,6,1,1,1
tests/cache/__init__.py,0,0,1,0,0
tests/cache/closeable_cache.py,12,7,1,1,1
tests/cache/liberal_backend.py,10,6,1,1,1
tests/cache/tests.py,3025,1103,129,228,37
tests/field_subclassing/fields.py,26,18,1,4,2
tests/field_subclassing/__init__.py,0,0,1,0,0
tests/field_subclassing/tests.py,33,26,1,2,3
tests/custom_lookups/models.py,20,13,2,1,1
tests/custom_lookups/__init__.py,0,0,1,0,0
tests/custom_lookups/tests.py,776,592,29,67,12
tests/empty/models.py,12,3,2,0,1
tests/empty/__init__.py,0,0,1,0,0
tests/empty/tests.py,15,12,1,1,2
tests/empty/no_models/__init__.py,0,0,1,0,0
tests/defer/models.py,68,37,5,2,1
tests/defer/__init__.py,0,0,1,0,0
tests/defer/tests.py,364,277,10,40,3
tests/update/models.py,56,31,2,0,1
tests/update/__init__.py,0,0,1,0,0
tests/update/tests.py,378,223,16,37,8
tests/constraints/models.py,177,144,4,0,2
tests/constraints/__init__.py,0,0,1,0,0
tests/constraints/tests.py,1492,1323,17,109,10
tests/delete/models.py,243,163,3,2,3
tests/delete/__init__.py,0,0,1,0,0
tests/delete/tests.py,811,628,36,68,7
tests/requests_tests/test_data_upload_settings.py,270,233,1,28,5
tests/requests_tests/test_accept_header.py,409,145,22,23,3
tests/requests_tests/__init__.py,0,0,1,0,0
tests/requests_tests/tests.py,1536,1287,45,72,13
tests/select_related_regress/models.py,144,78,3,2,1
tests/select_related_regress/__init__.py,0,0,1,0,0
tests/select_related_regress/tests.py,258,88,18,9,2
tests/admin_changelist/test_date_hierarchy.py,97,85,5,6,8
tests/admin_changelist/models.py,142,80,2,5,3
tests/admin_changelist/__init__.py,0,0,1,0,0
tests/admin_changelist/admin.py,225,141,8,14,5
tests/admin_changelist/tests.py,2307,1173,123,101,37
tests/admin_changelist/urls.py,7,5,1,0,2
tests/model_inheritance/models.py,215,107,6,2,1
tests/model_inheritance/__init__.py,0,0,1,0,0
tests/model_inheritance/tests.py,679,153,29,50,7
tests/model_inheritance/test_abstract_inheritance.py,476,348,11,18,7
tests/generic_relations/test_forms.py,368,108,6,16,7
tests/generic_relations/models.py,152,6,5,6,3
tests/generic_relations/__init__.py,0,0,1,0,0
tests/generic_relations/tests.py,862,639,11,61,6
tests/resolve_url/models.py,12,5,2,1,1
tests/resolve_url/__init__.py,0,0,1,0,0
tests/resolve_url/tests.py,82,35,2,9,5
tests/resolve_url/urls.py,10,6,1,1,1
tests/decorators/test_csrf.py,193,147,2,21,5
tests/decorators/test_common.py,37,27,1,5,4
tests/decorators/test_gzip.py,46,34,1,5,4
tests/decorators/test_csp.py,95,74,2,10,6
tests/decorators/__init__.py,0,0,1,0,0
tests/decorators/test_vary.py,69,50,1,10,4
tests/decorators/test_http.py,206,168,1,19,5
tests/decorators/tests.py,699,219,27,77,14
tests/decorators/test_clickjacking.py,125,86,3,15,5
tests/decorators/test_cache.py,230,10,1,26,6
tests/model_utils/__init__.py,0,0,1,0,0
tests/model_utils/tests.py,10,8,1,1,2
tests/context_processors/models.py,5,3,1,0,1
tests/context_processors/__init__.py,0,0,1,0,0
tests/context_processors/tests.py,161,116,8,9,2
tests/context_processors/urls.py,9,7,1,0,2
tests/context_processors/views.py,19,12,1,3,2
tests/urlpatterns_reverse/included_no_kwargs_urls.py,7,5,1,0,2
tests/urlpatterns_reverse/no_urls.py,0,0,1,0,0
tests/urlpatterns_reverse/included_namespace_urls.py,39,36,1,0,3
tests/urlpatterns_reverse/included_urls.py,9,7,1,0,2
tests/urlpatterns_reverse/extra_urls.py,14,8,1,0,2
tests/urlpatterns_reverse/urls_without_handlers.py,9,6,1,0,2
tests/urlpatterns_reverse/included_named_urls2.py,9,7,1,0,2
tests/urlpatterns_reverse/included_urls2.py,15,6,2,0,2
tests/urlpatterns_reverse/included_app_urls.py,25,23,1,0,2
tests/urlpatterns_reverse/__init__.py,0,0,1,0,0
tests/urlpatterns_reverse/test_localeregexdescriptor.py,62,39,4,6,7
tests/urlpatterns_reverse/urls_error_handlers.py,8,5,1,0,0
tests/urlpatterns_reverse/urlconf_inner.py,16,12,1,1,3
tests/urlpatterns_reverse/utils.py,27,21,1,3,2
tests/urlpatterns_reverse/named_urls.py,10,8,1,0,2
tests/urlpatterns_reverse/included_named_urls.py,10,8,1,0,2
tests/urlpatterns_reverse/method_view_urls.py,19,12,1,2,1
tests/urlpatterns_reverse/named_urls_conflict.py,25,20,1,0,2
tests/urlpatterns_reverse/reverse_lazy_urls.py,10,8,1,0,2
tests/urlpatterns_reverse/urls_error_handlers_callables.py,10,6,1,0,1
tests/urlpatterns_reverse/namespace_urls.py,87,82,1,0,3
tests/urlpatterns_reverse/urlconf_outer.py,8,6,1,0,2
tests/urlpatterns_reverse/erroneous_urls.py,7,5,1,0,2
tests/urlpatterns_reverse/tests.py,1879,1149,76,115,22
tests/urlpatterns_reverse/nonimported_module.py,3,1,1,1,0
tests/urlpatterns_reverse/urls.py,142,134,2,0,2
tests/urlpatterns_reverse/views_broken.py,2,1,2,0,0
tests/urlpatterns_reverse/middleware.py,41,26,1,8,4
tests/urlpatterns_reverse/nested_urls.py,28,19,1,2,2
tests/urlpatterns_reverse/views.py,75,45,3,10,6
tests/urlpatterns_reverse/translations/__init__.py,0,0,1,0,0
tests/urlpatterns_reverse/translations/locale/__init__.py,0,0,1,0,0
tests/urlpatterns_reverse/translations/locale/de/__init__.py,0,0,1,0,0
tests/urlpatterns_reverse/translations/locale/fr/__init__.py,0,0,1,0,0
tests/test_utils/test_simpletestcase.py,147,40,5,14,5
tests/test_utils/models.py,18,12,1,0,1
tests/test_utils/test_transactiontestcase.py,83,53,6,7,5
tests/test_utils/test_serializemixin.py,22,15,1,2,2
tests/test_utils/__init__.py,0,0,1,0,0
tests/test_utils/test_testcase.py,170,57,6,19,6
tests/test_utils/tests.py,2388,868,49,229,27
tests/test_utils/urls.py,10,8,1,0,2
tests/test_utils/views.py,19,12,1,3,4
tests/file_uploads/models.py,5,3,1,0,1
tests/file_uploads/__init__.py,0,0,1,0,0
tests/file_uploads/uploadhandler.py,91,23,3,9,4
tests/file_uploads/tests.py,979,536,34,46,19
tests/file_uploads/urls.py,21,19,1,0,2
tests/file_uploads/views.py,186,114,19,16,8
tests/get_object_or_404/models.py,35,15,3,2,1
tests/get_object_or_404/__init__.py,0,0,1,0,0
tests/get_object_or_404/tests.py,124,80,12,4,5
tests/mail/custombackend.py,20,0,3,3,1
tests/mail/__init__.py,0,0,1,0,0
tests/mail/test_deprecated.py,122,85,6,7,7
tests/mail/test_sendtestemail.py,109,76,5,6,3
tests/mail/tests.py,3258,910,166,203,43
tests/shell/models.py,9,5,1,0,1
tests/shell/__init__.py,0,0,1,0,0
tests/shell/tests.py,525,454,19,37,46
tests/null_fk_ordering/models.py,45,21,3,0,1
tests/null_fk_ordering/__init__.py,0,0,1,0,0
tests/null_fk_ordering/tests.py,43,25,4,1,2
tests/fixtures_model_package/__init__.py,0,0,1,0,0
tests/fixtures_model_package/tests.py,65,52,1,2,4
tests/fixtures_model_package/models/__init__.py,13,9,1,1,1
tests/forms_tests/models.py,140,62,4,6,5
tests/forms_tests/__init__.py,0,0,1,0,0
tests/forms_tests/urls.py,8,6,1,0,2
tests/forms_tests/views.py,29,20,1,1,5
tests/forms_tests/templatetags/tags.py,21,15,3,2,1
tests/forms_tests/templatetags/__init__.py,0,0,1,0,0
tests/forms_tests/field_tests/test_urlfield.py,145,123,4,9,4
tests/forms_tests/field_tests/test_charfield.py,161,97,9,14,4
tests/forms_tests/field_tests/test_splitdatetimefield.py,94,87,1,4,5
tests/forms_tests/field_tests/test_typedchoicefield.py,92,64,3,9,4
tests/forms_tests/field_tests/test_emailfield.py,77,67,4,6,4
tests/forms_tests/field_tests/test_uuidfield.py,32,25,1,5,4
tests/forms_tests/field_tests/test_combofield.py,37,34,1,2,3
tests/forms_tests/field_tests/test_multiplechoicefield.py,78,72,1,5,3
tests/forms_tests/field_tests/test_filepathfield.py,113,97,5,11,4
tests/forms_tests/field_tests/test_floatfield.py,163,138,4,11,9
tests/forms_tests/field_tests/test_multivaluefield.py,224,157,6,19,4
tests/forms_tests/field_tests/__init__.py,9,6,1,1,1
tests/forms_tests/field_tests/test_slugfield.py,26,22,1,3,2
tests/forms_tests/field_tests/test_integerfield.py,188,165,7,12,4
tests/forms_tests/field_tests/test_typedmultiplechoicefield.py,88,60,3,10,4
tests/forms_tests/field_tests/test_filefield.py,187,152,9,11,8
tests/forms_tests/field_tests/test_datetimefield.py,128,118,4,5,5
tests/forms_tests/field_tests/test_choicefield.py,150,126,4,18,5
tests/forms_tests/field_tests/test_jsonfield.py,138,45,4,15,5
tests/forms_tests/field_tests/test_datefield.py,220,170,6,11,6
tests/forms_tests/field_tests/test_nullbooleanfield.py,81,65,4,5,3
tests/forms_tests/field_tests/test_booleanfield.py,65,54,2,5,4
tests/forms_tests/field_tests/test_decimalfield.py,235,210,5,14,6
tests/forms_tests/field_tests/test_genericipaddressfield.py,220,204,11,8,4
tests/forms_tests/field_tests/test_regexfield.py,89,78,1,9,4
tests/forms_tests/field_tests/test_timefield.py,45,37,2,4,5
tests/forms_tests/field_tests/test_imagefield.py,112,86,4,8,9
tests/forms_tests/field_tests/test_base.py,41,31,1,6,2
tests/forms_tests/field_tests/test_durationfield.py,78,68,2,7,7
tests/forms_tests/field_tests/filepathfield_test_dir/ab.py,0,0,1,0,0
tests/forms_tests/field_tests/filepathfield_test_dir/a.py,0,0,1,0,0
tests/forms_tests/field_tests/filepathfield_test_dir/__init__.py,0,0,1,0,0
tests/forms_tests/field_tests/filepathfield_test_dir/b.py,0,0,1,0,0
tests/forms_tests/field_tests/filepathfield_test_dir/h/__init__.py,0,0,1,0,0
tests/forms_tests/field_tests/filepathfield_test_dir/j/__init__.py,0,0,1,0,0
tests/forms_tests/field_tests/filepathfield_test_dir/c/e.py,0,0,1,0,0
tests/forms_tests/field_tests/filepathfield_test_dir/c/__init__.py,0,0,1,0,0
tests/forms_tests/field_tests/filepathfield_test_dir/c/d.py,0,0,1,0,0
tests/forms_tests/field_tests/filepathfield_test_dir/c/f/__init__.py,0,0,1,0,0
tests/forms_tests/field_tests/filepathfield_test_dir/c/f/g.py,0,0,1,0,0
tests/forms_tests/tests/test_forms.py,5656,2498,204,205,17
tests/forms_tests/tests/test_utils.py,317,266,11,16,8
tests/forms_tests/tests/__init__.py,16,12,2,1,3
tests/forms_tests/tests/test_input_formats.py,1006,538,4,42,5
tests/forms_tests/tests/test_i18n.py,128,110,2,4,5
tests/forms_tests/tests/test_validators.py,176,155,9,7,7
tests/forms_tests/tests/test_media.py,907,523,14,41,5
tests/forms_tests/tests/test_widgets.py,25,17,1,1,5
tests/forms_tests/tests/test_error_messages.py,350,302,6,24,7
tests/forms_tests/tests/test_renderers.py,55,16,2,2,5
tests/forms_tests/tests/test_formsets.py,1968,828,95,103,12
tests/forms_tests/tests/tests.py,518,272,14,17,9
tests/forms_tests/widget_tests/test_selectdatewidget.py,754,277,12,15,8
tests/forms_tests/widget_tests/test_hiddeninput.py,31,22,1,3,2
tests/forms_tests/widget_tests/test_checkboxselectmultiple.py,277,113,2,12,5
tests/forms_tests/widget_tests/test_input.py,23,19,2,1,2
tests/forms_tests/widget_tests/test_dateinput.py,75,57,1,6,4
tests/forms_tests/widget_tests/test_select.py,461,155,9,21,5
tests/forms_tests/widget_tests/test_splithiddendatetimewidget.py,115,99,1,6,4
tests/forms_tests/widget_tests/test_textarea.py,78,67,1,7,3
tests/forms_tests/widget_tests/test_clearablefileinput.py,268,91,7,25,3
tests/forms_tests/widget_tests/test_checkboxinput.py,139,102,5,13,2
tests/forms_tests/widget_tests/__init__.py,0,0,1,0,0
