filename,loc_physical,loc,cc,fan_in,fan_out
numpy/typing/tests/data/pass/nditer.py,4,3,1,0,1
numpy/typing/tests/data/pass/random.py,1498,1325,3,0,3
numpy/typing/tests/data/pass/index_tricks.py,62,44,1,0,3
numpy/typing/tests/data/pass/warnings_and_errors.py,6,5,1,0,1
numpy/typing/tests/data/pass/arrayterator.py,28,20,2,0,3
numpy/typing/tests/data/pass/numeric.py,97,63,2,0,4
numpy/typing/tests/data/pass/lib_utils.py,19,11,1,1,4
numpy/typing/tests/data/pass/shape.py,19,11,1,1,2
numpy/typing/tests/data/pass/modules.py,45,41,1,0,2
numpy/typing/tests/data/pass/einsumfunc.py,36,29,1,0,3
numpy/typing/tests/data/pass/lib_version.py,18,15,1,0,1
numpy/typing/tests/data/pass/scalars.py,249,206,1,4,3
numpy/typing/tests/data/pass/array_like.py,43,30,4,1,4
numpy/typing/tests/data/pass/simple.py,170,0,2,2,4
numpy/typing/tests/data/pass/flatiter.py,18,15,1,0,1
numpy/typing/tests/data/pass/numerictypes.py,17,13,1,0,1
numpy/typing/tests/data/pass/mod.py,149,121,1,0,1
numpy/typing/tests/data/pass/lib_user_array.py,22,0,2,0,3
numpy/typing/tests/data/pass/arrayprint.py,37,34,1,0,1
numpy/typing/tests/data/pass/ufunclike.py,49,37,1,4,3
numpy/typing/tests/data/pass/bitwise_ops.py,131,106,1,0,1
numpy/f2py/cfuncs.py,1563,635,304,4,4
numpy/f2py/_src_pyf.py,247,53,42,11,2
numpy/f2py/common_rules.py,143,123,32,6,4
numpy/f2py/crackfortran.py,3725,1282,1021,72,13
numpy/f2py/cb_rules.py,665,372,79,3,3
numpy/f2py/__init__.py,86,20,11,3,8
numpy/f2py/rules.py,1629,443,155,2,8
numpy/f2py/f2py2e.py,788,647,184,15,11
numpy/f2py/func2subr.py,329,280,93,7,3
numpy/f2py/__version__.py,1,1,1,0,1
numpy/f2py/symbolic.py,1516,1118,394,78,4
numpy/f2py/diagnose.py,149,138,26,1,16
numpy/f2py/capi_maps.py,811,669,181,15,9
numpy/f2py/f90mod_rules.py,269,230,49,6,6
numpy/f2py/use_rules.py,99,17,18,2,1
numpy/f2py/auxfuncs.py,1004,704,245,118,8
numpy/f2py/_isocbind.py,62,47,22,0,0
numpy/f2py/__main__.py,5,2,1,0,1
numpy/f2py/_backends/_backend.py,44,39,1,2,1
numpy/f2py/_backends/__init__.py,9,9,3,1,2
numpy/f2py/_backends/_distutils.py,76,65,10,2,9
numpy/f2py/_backends/_meson.py,244,81,33,19,10
numpy/f2py/tests/test_character.py,641,290,25,31,5
numpy/f2py/tests/test_mixed.py,35,24,2,2,4
numpy/f2py/tests/test_return_logical.py,65,57,1,3,3
numpy/f2py/tests/test_assumed_shape.py,50,37,2,3,4
numpy/f2py/tests/test_common.py,23,15,1,2,3
numpy/f2py/tests/test_pyf_src.py,43,14,3,2,2
numpy/f2py/tests/test_kind.py,52,17,9,3,5
numpy/f2py/tests/test_isoc.py,56,36,1,5,5
numpy/f2py/tests/test_array_from_pyobj.py,678,512,87,49,8
numpy/f2py/tests/test_return_real.py,109,77,5,4,5
numpy/f2py/tests/test_symbolic.py,495,418,9,16,3
numpy/f2py/tests/util.py,442,296,54,22,20
numpy/f2py/tests/test_size.py,45,31,1,3,3
numpy/f2py/tests/test_callback.py,263,44,18,21,11
numpy/f2py/tests/test_string.py,100,75,9,6,3
numpy/f2py/tests/test_docs.py,66,48,5,5,5
numpy/f2py/tests/__init__.py,16,12,4,0,2
numpy/f2py/tests/test_quoted_character.py,18,10,1,1,3
numpy/f2py/tests/test_parameter.py,129,87,1,12,3
numpy/f2py/tests/test_abstract_interface.py,26,18,1,2,4
numpy/f2py/tests/test_routines.py,29,22,1,2,2
numpy/f2py/tests/test_f2cmap.py,17,12,1,1,2
numpy/f2py/tests/test_semicolon_split.py,75,43,3,2,4
numpy/f2py/tests/test_block_docstring.py,20,14,1,1,4
numpy/f2py/tests/test_return_integer.py,55,42,2,3,3
numpy/f2py/tests/test_return_character.py,48,38,4,3,4
numpy/f2py/tests/test_data.py,71,52,5,6,4
numpy/f2py/tests/test_value_attrspec.py,15,10,1,1,2
numpy/f2py/tests/test_return_complex.py,67,52,3,3,3
numpy/f2py/tests/test_modules.py,83,32,5,5,4
numpy/f2py/tests/test_crackfortran.py,421,155,26,33,10
numpy/f2py/tests/test_f2py2e.py,983,391,36,63,20
numpy/f2py/tests/test_regression.py,187,124,8,15,6
numpy/f2py/tests/src/array_from_pyobj/wrapmodule.c,235,3,11,7,3
numpy/f2py/src/fortranobject.c,1436,663,207,36,4
numpy/testing/__init__.py,22,11,4,0,7
numpy/testing/overrides.py,84,14,10,4,5
numpy/testing/print_coercion_tables.py,207,168,36,8,4
numpy/testing/tests/test_utils.py,2108,545,74,155,11
numpy/testing/tests/__init__.py,0,0,1,0,0
numpy/testing/_private/__init__.py,0,0,1,0,0
numpy/testing/_private/extbuild.py,250,75,23,8,7
numpy/testing/_private/utils.py,2837,1153,496,76,63
numpy/lib/_iotools.py,900,390,163,29,11
numpy/lib/mixins.py,180,51,26,10,2
numpy/lib/_polynomial_impl.py,1465,462,185,51,26
numpy/lib/recfunctions.py,1681,698,308,52,37
numpy/lib/_user_array_impl.py,299,204,14,60,2
numpy/lib/_array_utils_impl.py,62,22,4,1,4
numpy/lib/_arraysetops_impl.py,1264,568,173,28,21
numpy/lib/scimath.py,13,13,1,0,1
numpy/lib/_stride_tricks_impl.py,549,111,66,12,8
numpy/lib/_version.py,153,66,28,11,2
numpy/lib/array_utils.py,7,7,1,0,1
numpy/lib/_type_check_impl.py,710,160,79,18,17
numpy/lib/_scimath_impl.py,642,84,65,16,19
numpy/lib/user_array.py,1,1,1,0,1
numpy/lib/__init__.py,97,73,13,1,8
numpy/lib/format.py,24,24,1,0,1
numpy/lib/_arrayterator_impl.py,224,78,50,7,3
numpy/lib/introspect.py,94,28,15,1,4
numpy/lib/npyio.py,1,1,1,0,1
numpy/lib/_shape_base_impl.py,1298,300,145,30,27
numpy/lib/stride_tricks.py,1,1,1,0,1
numpy/lib/_histograms_impl.py,1085,239,176,21,11
numpy/lib/_arraypad_impl.py,926,287,156,13,5
numpy/lib/_ufunclike_impl.py,207,34,25,4,5
numpy/lib/_npyio_impl.py,2596,701,535,46,44
numpy/lib/_index_tricks_impl.py,1065,285,124,25,25
numpy/lib/_twodim_base_impl.py,1201,752,139,22,25
numpy/lib/_format_impl.py,1036,381,195,20,12
numpy/lib/_function_base_impl.py,5855,2416,822,101,77
numpy/lib/_nanfunctions_impl.py,2023,533,333,39,21
numpy/lib/_datasource.py,700,209,121,27,23
numpy/lib/_utils_impl.py,779,355,115,16,23
numpy/lib/tests/test_type_check.py,473,353,12,55,3
numpy/lib/tests/test_utils.py,80,54,2,7,5
numpy/lib/tests/test_twodim_base.py,559,460,21,38,4
numpy/lib/tests/test_polynomial.py,325,239,14,18,5
numpy/lib/tests/test__iotools.py,355,271,11,25,6
numpy/lib/tests/test_shape_base.py,813,494,29,82,10
numpy/lib/tests/test_ufunclike.py,97,78,3,8,3
numpy/lib/tests/test_index_tricks.py,693,471,36,57,5
numpy/lib/tests/__init__.py,0,0,1,0,0
numpy/lib/tests/test_arrayterator.py,45,27,12,1,6
numpy/lib/tests/test__version.py,64,39,10,8,2
numpy/lib/tests/test_io.py,2854,1651,134,214,29
numpy/lib/tests/test_array_utils.py,32,23,2,4,3
numpy/lib/tests/test_arraysetops.py,1276,362,88,60,6
numpy/lib/tests/test_function_base.py,4584,3150,196,365,20
numpy/lib/tests/test_arraypad.py,1427,718,37,91,5
numpy/lib/tests/test_mixins.py,215,140,22,19,4
numpy/lib/tests/test_packbits.py,376,324,25,15,4
numpy/lib/tests/test__datasource.py,352,10,22,49,11
numpy/lib/tests/test_stride_tricks.py,655,499,45,33,5
numpy/lib/tests/test_recfunctions.py,1039,799,8,59,7
numpy/lib/tests/test_nanfunctions.py,1437,1142,163,87,9
numpy/lib/tests/test_loadtxt.py,1101,395,76,93,8
numpy/lib/tests/test_format.py,1053,266,51,36,15
numpy/lib/tests/test_histograms.py,855,561,56,64,6
numpy/lib/tests/test_regression.py,231,158,9,28,5
numpy/fft/_helper.py,235,48,28,5,6
numpy/fft/__init__.py,215,8,40,0,4
numpy/fft/helper.py,17,16,3,1,2
numpy/fft/_pocketfft.py,1693,186,223,20,23
numpy/fft/tests/test_pocketfft.py,589,489,52,46,6
numpy/fft/tests/test_helper.py,167,74,14,10,4
numpy/fft/tests/__init__.py,0,0,1,0,0
numpy/doc/ufuncs.py,138,0,34,0,0
numpy/random/_pickle.py,88,33,23,3,7
numpy/random/__init__.py,213,68,14,1,9
numpy/random/tests/test_generator_mt19937.py,2819,2243,128,221,14
numpy/random/tests/test_randomstate.py,2094,52,72,175,10
numpy/random/tests/test_direct.py,592,474,60,50,16
numpy/random/tests/test_extending.py,127,99,16,4,20
numpy/random/tests/__init__.py,0,0,1,0,0
numpy/random/tests/test_smoke.py,882,753,28,82,7
numpy/random/tests/test_randomstate_regression.py,213,138,23,20,7
numpy/random/tests/test_seed_sequence.py,79,61,5,2,3
numpy/random/tests/test_generator_mt19937_regressions.py,221,132,24,20,8
numpy/random/tests/test_random.py,1724,1352,67,143,8
numpy/random/tests/test_regression.py,148,95,20,12,6
numpy/random/tests/data/__init__.py,0,0,1,0,0
numpy/random/_examples/cffi/parse.py,53,33,14,1,1
numpy/random/_examples/cffi/extending.py,44,9,2,0,4
numpy/random/_examples/numba/extending.py,86,58,8,5,4
numpy/random/_examples/numba/extending_distributions.py,67,34,8,1,5
numpy/random/src/mt19937/mt19937.c,106,36,15,11,2
numpy/random/src/mt19937/mt19937-test-data-gen.c,59,47,9,2,3
numpy/random/src/mt19937/randomkit.c,580,96,60,15,19
numpy/random/src/mt19937/mt19937-jump.c,114,2,21,10,2
numpy/random/src/mt19937/mt19937-benchmark.c,31,22,2,2,4
numpy/random/src/sfc64/sfc64.c,39,29,4,3,1
numpy/random/src/pcg64/pcg64.c,204,119,8,2,1
numpy/random/src/pcg64/pcg64-test-data-gen.c,73,60,9,2,3
numpy/random/src/pcg64/pcg64.orig.c,11,9,1,0,1
numpy/random/src/pcg64/pcg64-benchmark.c,42,32,3,2,5
numpy/random/src/legacy/legacy-distributions.c,559,118,66,2,1
numpy/random/src/philox/philox-benchmark.c,38,26,3,2,4
numpy/random/src/philox/philox.c,29,4,6,1,1
numpy/random/src/philox/philox-test-data-gen.c,82,63,13,2,4
numpy/random/src/splitmix64/splitmix64.orig.c,28,8,4,0,1
numpy/random/src/splitmix64/splitmix64.c,29,4,4,0,1
numpy/random/src/distributions/logfactorial.c,158,136,3,0,2
numpy/random/src/distributions/random_mvhg_marginals.c,138,41,11,1,6
numpy/random/src/distributions/random_hypergeometric.c,260,111,21,0,3
numpy/random/src/distributions/distributions.c,1746,457,234,25,5
numpy/random/src/distributions/random_mvhg_count.c,131,50,15,1,4
numpy/matrixlib/__init__.py,12,6,2,0,3
numpy/matrixlib/defmatrix.py,1119,258,111,36,12
numpy/matrixlib/tests/test_matrix_linalg.py,105,0,3,0,2
numpy/matrixlib/tests/test_defmatrix.py,455,350,9,43,7
numpy/matrixlib/tests/__init__.py,0,0,1,0,0
numpy/matrixlib/tests/test_interaction.py,360,235,21,25,5
numpy/matrixlib/tests/test_numeric.py,18,13,1,2,2
numpy/matrixlib/tests/test_masked_matrix.py,240,187,9,18,5
numpy/matrixlib/tests/test_multiarray.py,17,12,1,2,2
numpy/matrixlib/tests/test_regression.py,31,21,1,5,2
numpy/polynomial/laguerre.py,1675,265,163,25,37
numpy/polynomial/_polybase.py,1191,523,153,72,6
numpy/polynomial/polyutils.py,759,182,117,19,14
numpy/polynomial/__init__.py,187,29,39,1,10
numpy/polynomial/hermite_e.py,1642,278,171,26,27
numpy/polynomial/chebyshev.py,2003,372,202,35,21
numpy/polynomial/polynomial.py,1623,245,196,27,33
numpy/polynomial/legendre.py,1605,274,167,25,20
numpy/polynomial/hermite.py,1740,280,170,26,36
numpy/polynomial/tests/test_chebyshev.py,618,442,61,46,5
numpy/polynomial/tests/test_hermite_e.py,554,398,56,37,5
numpy/polynomial/tests/test_polynomial.py,692,501,64,45,9
numpy/polynomial/tests/__init__.py,0,0,1,0,0
numpy/polynomial/tests/test_laguerre.py,535,382,55,36,5
numpy/polynomial/tests/test_legendre.py,566,407,56,41,5
numpy/polynomial/tests/test_printing.py,555,340,8,49,7
numpy/polynomial/tests/test_hermite.py,553,397,56,37,5
numpy/polynomial/tests/test_classes.py,613,464,31,38,7
numpy/polynomial/tests/test_symbol.py,217,142,6,31,4
numpy/polynomial/tests/test_polyutils.py,123,84,13,10,3
numpy/_build_utils/__init__.py,22,4,1,1,2
numpy/_build_utils/gcc_build_bitness.py,21,13,5,1,2
numpy/_build_utils/tempita.py,59,39,6,2,4
numpy/_build_utils/gitversion.py,102,57,14,2,5
numpy/_build_utils/process_src_template.py,66,46,5,3,4
numpy/_build_utils/tempita/__init__.py,4,1,1,0,1
numpy/_build_utils/tempita/_looper.py,156,87,23,21,0
numpy/_build_utils/tempita/_tempita.py,1124,356,225,58,10
benchmarks/asv_pip_nopep517.py,17,11,3,0,2
benchmarks/benchmarks/bench_ufunc_strides.py,229,193,21,15,2
benchmarks/benchmarks/bench_records.py,40,30,4,8,2
benchmarks/benchmarks/bench_creation.py,74,48,3,13,2
benchmarks/benchmarks/bench_ndindex.py,54,17,9,5,3
benchmarks/benchmarks/bench_app.py,85,56,7,9,2
benchmarks/benchmarks/bench_overrides.py,67,45,3,14,4
benchmarks/benchmarks/bench_function_base.py,379,254,11,66,3
benchmarks/benchmarks/bench_clip.py,35,26,1,4,2
benchmarks/benchmarks/__init__.py,55,39,13,2,4
benchmarks/benchmarks/bench_itemselection.py,61,44,3,7,2
benchmarks/benchmarks/bench_linalg.py,274,69,9,54,2
benchmarks/benchmarks/bench_random.py,186,132,23,23,4
benchmarks/benchmarks/common.py,215,141,35,10,4
benchmarks/benchmarks/bench_trim_zeros.py,27,21,1,2,2
benchmarks/benchmarks/bench_ma.py,312,232,29,32,2
benchmarks/benchmarks/bench_strings.py,43,32,3,3,3
benchmarks/benchmarks/bench_polynomial.py,27,18,1,6,2
benchmarks/benchmarks/bench_scalar.py,80,55,3,11,2
benchmarks/benchmarks/bench_shape_base.py,170,76,13,18,2
benchmarks/benchmarks/bench_array_coercion.py,54,36,3,13,2
benchmarks/benchmarks/bench_ufunc.py,617,435,43,87,5
benchmarks/benchmarks/bench_indexing.py,164,115,7,28,6
benchmarks/benchmarks/bench_reduce.py,119,77,4,26,2
benchmarks/benchmarks/bench_io.py,254,151,12,31,3
benchmarks/benchmarks/bench_manipulate.py,111,79,7,19,3
benchmarks/benchmarks/bench_lib.py,208,71,14,24,3
benchmarks/benchmarks/bench_core.py,308,214,6,77,2
benchmarks/benchmarks/bench_import.py,34,22,1,8,12
doc/conftest.py,33,19,4,2,4
doc/preprocess.py,51,35,8,3,2
doc/postprocess.py,50,32,8,3,1
doc/source/conf.py,652,50,65,5,20
doc/source/user/conftest.py,4,1,1,0,1
doc/source/user/plots/meshgrid_plot.py,8,6,1,0,2
doc/source/user/plots/matplotlib3.py,15,11,1,0,2
doc/source/user/plots/matplotlib2.py,9,7,1,0,2
doc/source/user/plots/matplotlib1.py,8,5,1,0,2
doc/source/f2py/code/setup_example.py,16,13,2,0,2
doc/source/f2py/code/setup_skbuild.py,10,9,1,0,1
doc/source/reference/simd/gen_features.py,196,159,32,16,2
doc/source/reference/random/performance.py,84,51,4,0,6
doc/neps/nep-0016-benchmark.py,52,34,1,1,3
doc/neps/conf.py,182,63,24,0,2
doc/neps/tools/build_index.py,126,76,28,3,4
