filename,loc_physical,loc,cc,fan_in,fan_out
drivers/platform/arm64/lenovo-yoga-c630.c,257,116,15,14,12
drivers/platform/arm64/huawei-gaokun-ec.c,827,248,43,32,12
drivers/bcma/host_soc.c,276,146,17,8,7
drivers/bcma/driver_chipcommon_sflash.c,165,75,12,3,3
drivers/bcma/driver_pci_host.c,623,279,68,15,6
drivers/bcma/driver_mips.c,354,204,36,5,7
drivers/bcma/scan.c,524,161,72,5,8
drivers/bcma/driver_pcie2.c,201,30,16,3,3
drivers/bcma/sprom.c,648,134,36,8,7
drivers/bcma/core.c,156,123,21,4,3
drivers/bcma/driver_chipcommon_b.c,62,43,8,4,3
drivers/bcma/driver_chipcommon_pmu.c,670,187,50,8,3
drivers/bcma/driver_chipcommon_pflash.c,49,32,3,1,4
drivers/bcma/main.c,699,30,77,22,11
drivers/bcma/host_pci.c,386,200,25,10,5
drivers/bcma/driver_chipcommon.c,421,134,41,5,5
drivers/bcma/driver_chipcommon_nflash.c,62,14,5,1,5
drivers/bcma/driver_gpio.c,238,58,10,9,6
drivers/bcma/driver_pci.c,306,147,24,10,3
drivers/bcma/driver_gmac_cmn.c,14,6,2,1,2
drivers/cpuidle/cpuidle-arm.c,168,83,13,2,10
drivers/cpuidle/cpuidle-psci-domain.c,192,39,19,2,11
drivers/cpuidle/cpuidle-riscv-sbi.c,578,114,58,10,20
drivers/cpuidle/coupled.c,784,243,90,27,8
drivers/cpuidle/cpuidle-clps711x.c,52,37,2,0,5
drivers/cpuidle/cpuidle-pseries.c,478,274,33,10,16
drivers/cpuidle/cpuidle-tegra.c,402,195,32,8,20
drivers/cpuidle/sysfs.c,747,514,37,35,10
drivers/cpuidle/cpuidle-psci.c,488,197,52,11,20
drivers/cpuidle/cpuidle-mvebu-v7.c,144,110,4,2,7
drivers/cpuidle/cpuidle-zynq.c,65,5,3,0,4
drivers/cpuidle/cpuidle-haltpoll.c,146,77,16,1,7
drivers/cpuidle/dt_idle_states.c,220,123,22,4,7
drivers/cpuidle/cpuidle-exynos.c,143,32,7,5,9
drivers/cpuidle/cpuidle.c,817,400,90,35,20
drivers/cpuidle/dt_idle_genpd.c,196,109,21,14,8
drivers/cpuidle/cpuidle-cps.c,178,44,15,3,5
drivers/cpuidle/cpuidle-powernv.c,406,180,34,12,15
drivers/cpuidle/poll_state.c,62,45,5,1,4
drivers/cpuidle/cpuidle-at91.c,62,9,2,1,7
drivers/cpuidle/cpuidle-big_little.c,233,69,16,2,11
drivers/cpuidle/cpuidle-ux500.c,124,60,12,1,9
drivers/cpuidle/cpuidle-qcom-spm.c,195,131,17,4,15
drivers/cpuidle/governor.c,119,67,13,6,6
drivers/cpuidle/cpuidle-kirkwood.c,80,10,2,1,8
drivers/cpuidle/cpuidle-calxeda.c,72,52,1,1,9
drivers/cpuidle/driver.c,392,193,47,9,10
drivers/cpuidle/governors/teo.c,551,204,81,6,6
drivers/cpuidle/governors/menu.c,538,201,68,7,9
drivers/cpuidle/governors/ladder.c,198,83,19,8,6
drivers/cpuidle/governors/haltpoll.c,157,65,15,0,10
drivers/i2c/i2c-core-base.c,2690,866,313,67,32
drivers/i2c/i2c-slave-testunit.c,290,95,24,2,10
drivers/i2c/i2c-core-smbus.c,727,297,69,15,9
drivers/i2c/i2c-stub.c,413,121,42,4,7
drivers/i2c/i2c-atr.c,954,59,87,24,9
drivers/i2c/i2c-core-acpi.c,847,358,97,22,8
drivers/i2c/i2c-core-of.c,218,112,31,5,9
drivers/i2c/i2c-smbus.c,494,211,44,8,11
drivers/i2c/i2c-mux.c,444,148,52,16,8
drivers/i2c/i2c-boardinfo.c,93,17,11,3,7
drivers/i2c/i2c-core-slave.c,128,36,16,6,9
drivers/i2c/i2c-slave-eeprom.c,218,88,12,2,9
drivers/i2c/i2c-core-of-prober.c,415,158,54,10,13
drivers/i2c/i2c-dev.c,806,375,87,15,14
drivers/i2c/busses/i2c-mchp-pci1xxxx.c,1212,581,68,43,9
drivers/i2c/busses/i2c-rtl9300.c,421,345,45,9,8
drivers/i2c/busses/i2c-img-scb.c,1506,227,141,13,15
drivers/i2c/busses/i2c-mv64xxx.c,1113,500,92,8,17
drivers/i2c/busses/i2c-rzv2m.c,540,157,39,10,16
drivers/i2c/busses/i2c-stm32f4.c,879,392,59,18,14
drivers/i2c/busses/i2c-cpm.c,715,169,58,16,16
drivers/i2c/busses/i2c-acorn.c,96,62,3,0,6
drivers/i2c/busses/i2c-amd-asf-plat.c,370,76,25,4,13
drivers/i2c/busses/i2c-amd-mp2-pci.c,474,42,46,15,7
drivers/i2c/busses/i2c-parport.c,408,46,27,1,11
drivers/i2c/busses/i2c-mlxbf.c,2454,713,136,16,15
drivers/i2c/busses/i2c-icy.c,215,100,9,2,12
drivers/i2c/busses/i2c-pasemi-core.c,465,39,41,11,12
drivers/i2c/busses/i2c-xiic.c,1584,485,180,21,17
drivers/i2c/busses/i2c-tegra-bpmp.c,345,236,41,5,10
drivers/i2c/busses/i2c-exynos5.c,1052,286,89,9,14
drivers/i2c/busses/i2c-tiny-usb.c,310,31,22,11,8
drivers/i2c/busses/i2c-st.c,896,236,43,10,13
drivers/i2c/busses/i2c-gpio.c,508,216,38,5,13
drivers/i2c/busses/scx200_acb.c,596,111,42,9,12
drivers/i2c/busses/i2c-amd8111.c,490,366,62,8,10
drivers/i2c/busses/i2c-pxa.c,1603,716,154,18,18
drivers/i2c/busses/i2c-designware-amdpsp.c,310,117,33,7,6
drivers/i2c/busses/i2c-sprd.c,657,178,45,7,12
drivers/i2c/busses/i2c-ls2x.c,377,76,27,7,15
drivers/i2c/busses/i2c-brcmstb.c,752,102,67,17,11
drivers/i2c/busses/i2c-versatile.c,134,102,4,2,8
drivers/i2c/busses/i2c-sun6i-p2wi.c,332,96,23,5,8
drivers/i2c/busses/i2c-pca-platform.c,252,23,18,3,15
drivers/i2c/busses/i2c-stm32f7.c,2547,647,241,52,22
drivers/i2c/busses/i2c-i801.c,1755,525,159,27,25
drivers/i2c/busses/i2c-meson.c,579,102,41,11,12
drivers/i2c/busses/i2c-keba.c,594,83,57,21,5
drivers/i2c/busses/i2c-sh7760.c,562,214,49,9,12
drivers/i2c/busses/i2c-synquacer.c,643,60,40,9,15
drivers/i2c/busses/i2c-powermac.c,449,174,46,5,8
drivers/i2c/busses/i2c-viai2c-zhaoxin.c,367,9,30,5,2
drivers/i2c/busses/i2c-at91-core.c,358,119,18,7,10
drivers/i2c/busses/i2c-gxp.c,608,0,45,7,8
drivers/i2c/busses/i2c-ibm_iic.c,794,198,79,10,15
drivers/i2c/busses/i2c-simtec.c,155,18,6,3,8
drivers/i2c/busses/i2c-cgbc.c,406,305,36,7,5
drivers/i2c/busses/i2c-davinci.c,917,174,66,10,16
drivers/i2c/busses/i2c-nvidia-gpu.c,376,41,29,6,12
drivers/i2c/busses/i2c-ali1535.c,537,125,50,9,9
drivers/i2c/busses/i2c-riic.c,745,214,53,15,14
drivers/i2c/busses/i2c-hydra.c,150,83,9,1,8
drivers/i2c/busses/i2c-hisi.c,543,184,42,11,12
drivers/i2c/busses/i2c-kempld.c,396,115,33,3,5
drivers/i2c/busses/i2c-diolan-u2c.c,518,160,49,19,7
drivers/i2c/busses/i2c-qcom-geni.c,1079,110,114,26,16
drivers/i2c/busses/i2c-mt65xx.c,1565,757,126,14,20
drivers/i2c/busses/i2c-k1.c,602,145,46,6,6
drivers/i2c/busses/i2c-s3c2410.c,1202,496,106,13,22
drivers/i2c/busses/i2c-at91-master.c,922,422,100,11,15
drivers/i2c/busses/i2c-viai2c-common.c,203,107,27,7,2
drivers/i2c/busses/i2c-viapro.c,496,228,44,8,10
drivers/i2c/busses/i2c-sibyte.c,186,15,13,5,7
drivers/i2c/busses/i2c-amd-mp2-plat.c,360,109,24,4,7
drivers/i2c/busses/i2c-cros-ec-tunnel.c,322,78,30,14,7
drivers/i2c/busses/i2c-opal.c,276,227,16,4,10
drivers/i2c/busses/i2c-hix5hd2.c,524,81,36,7,9
drivers/i2c/busses/i2c-rcar.c,1291,463,135,16,18
drivers/i2c/busses/i2c-sis630.c,559,96,57,7,8
drivers/i2c/busses/i2c-eg20t.c,889,324,72,29,14
drivers/i2c/busses/i2c-pnx.c,757,190,57,3,12
drivers/i2c/busses/i2c-mlxcpld.c,605,140,55,11,9
drivers/i2c/busses/i2c-pxa-pci.c,149,118,19,4,6
drivers/i2c/busses/i2c-amd756.c,400,39,31,7,9
drivers/i2c/busses/i2c-imx.c,1971,659,172,27,28
drivers/i2c/busses/i2c-au1550.c,379,102,40,8,9
drivers/i2c/busses/i2c-taos-evm.c,311,122,29,6,8
drivers/i2c/busses/i2c-bcm-iproc.c,1253,264,90,9,9
drivers/i2c/busses/i2c-ismt.c,994,366,52,6,10
drivers/i2c/busses/i2c-bcm2835.c,534,385,44,7,12
drivers/i2c/busses/i2c-octeon-core.c,1002,252,114,18,7
drivers/i2c/busses/i2c-omap.c,1649,715,165,16,16
drivers/i2c/busses/i2c-rk3x.c,1413,349,115,15,17
drivers/i2c/busses/i2c-dln2.c,256,136,17,6,8
drivers/i2c/busses/i2c-cbus-gpio.c,282,57,23,7,10
drivers/i2c/busses/i2c-emev2.c,440,96,42,10,12
drivers/i2c/busses/i2c-designware-baytrail.c,44,29,6,1,6
drivers/i2c/busses/i2c-xgene-slimpro.c,564,121,37,8,10
drivers/i2c/busses/i2c-iop3xx.c,539,274,31,22,11
drivers/i2c/busses/i2c-stm32.c,154,1,15,5,1
drivers/i2c/busses/i2c-ocores.c,785,298,73,19,16
drivers/i2c/busses/i2c-aspeed.c,1115,263,104,8,17
drivers/i2c/busses/i2c-scmi.c,424,25,28,10,7
drivers/i2c/busses/i2c-sis96x.c,318,15,24,6,9
drivers/i2c/busses/i2c-lpc2k.c,482,58,38,5,11
drivers/i2c/busses/i2c-altera.c,496,176,40,8,10
drivers/i2c/busses/i2c-viai2c-wmt.c,178,21,15,2,4
drivers/i2c/busses/i2c-mt7621.c,342,65,28,6,9
drivers/i2c/busses/i2c-designware-pcidrv.c,374,100,14,2,16
drivers/i2c/busses/i2c-thunderx-pcidrv.c,277,102,23,2,11
drivers/i2c/busses/i2c-tegra.c,1987,856,190,20,21
drivers/i2c/busses/i2c-uniphier.c,415,234,34,9,6
drivers/i2c/busses/i2c-imx-lpi2c.c,1595,397,142,17,20
drivers/i2c/busses/i2c-via.c,154,68,6,1,7
drivers/i2c/busses/i2c-sis5595.c,422,97,39,7,9
drivers/i2c/busses/i2c-at91-slave.c,142,13,12,3,5
drivers/i2c/busses/i2c-nomadik.c,1238,346,75,12,16
drivers/i2c/busses/i2c-fsi.c,776,16,73,23,14
drivers/i2c/busses/i2c-sh_mobile.c,1006,230,80,18,16
drivers/i2c/busses/i2c-bcm-kona.c,886,106,72,14,10
drivers/i2c/busses/i2c-xlp9xx.c,593,184,59,6,12
drivers/i2c/busses/i2c-pasemi-platform.c,113,85,12,2,8
drivers/i2c/busses/i2c-mxs.c,903,224,67,13,15
drivers/i2c/busses/i2c-owl.c,522,12,45,5,9
drivers/i2c/busses/i2c-microchip-corei2c.c,649,434,57,12,9
drivers/i2c/busses/i2c-robotfuzz-osif.c,202,99,11,6,6
drivers/i2c/busses/i2c-qcom-cci.c,821,455,66,12,9
drivers/i2c/busses/i2c-cht-wc.c,559,133,36,6,13
drivers/i2c/busses/i2c-cadence.c,1653,564,194,17,12
drivers/i2c/busses/i2c-ccgx-ucsi.c,31,19,3,0,5
drivers/i2c/busses/i2c-nforce2.c,426,30,34,9,11
drivers/i2c/busses/i2c-pca-isa.c,201,50,15,2,14
drivers/i2c/busses/i2c-piix4.c,1158,407,135,23,15
drivers/i2c/busses/i2c-ali15x3.c,518,63,48,9,9
drivers/i2c/busses/i2c-designware-platdrv.c,407,193,28,6,22
drivers/i2c/busses/i2c-designware-amdisp.c,207,89,16,2,5
drivers/i2c/busses/i2c-designware-common.c,822,471,79,24,23
drivers/i2c/busses/i2c-elektor.c,321,58,37,2,14
drivers/i2c/busses/i2c-cp2615.c,336,64,25,5,6
drivers/i2c/busses/i2c-designware-master.c,1100,451,126,12,14
drivers/i2c/busses/i2c-jz4780.c,861,476,69,30,16
drivers/i2c/busses/i2c-qup.c,2028,580,238,34,17
drivers/i2c/busses/i2c-ali1563.c,442,95,46,10,5
drivers/i2c/busses/i2c-pasemi-pci.c,86,57,7,2,10
drivers/i2c/busses/i2c-uniphier-f.c,621,354,51,8,7
drivers/i2c/busses/i2c-highlander.c,476,263,35,4,8
drivers/i2c/busses/i2c-viperboard.c,462,15,38,10,11
drivers/i2c/busses/i2c-isch.c,316,138,33,4,14
drivers/i2c/busses/i2c-axxia.c,823,359,80,12,11
drivers/i2c/busses/i2c-ljca.c,343,8,19,10,8
drivers/i2c/busses/i2c-npcm7xx.c,2621,633,237,25,15
drivers/i2c/busses/i2c-designware-slave.c,286,168,31,4,10
drivers/i2c/busses/i2c-mpc.c,954,422,104,21,19
drivers/i2c/busses/i2c-octeon-platdrv.c,283,119,18,2,13
drivers/i2c/busses/i2c-digicolor.c,376,302,26,5,10
drivers/i2c/busses/i2c-virtio.c,278,189,24,6,10
drivers/i2c/algos/i2c-algo-pcf.c,424,130,51,13,8
drivers/i2c/algos/i2c-algo-bit.c,688,341,104,19,7
drivers/i2c/algos/i2c-algo-pca.c,561,385,40,25,8
drivers/i2c/muxes/i2c-demux-pinctrl.c,326,51,31,11,9
drivers/i2c/muxes/i2c-mux-gpmux.c,165,123,13,3,6
drivers/i2c/muxes/i2c-mux-ltc4306.c,317,145,19,4,9
drivers/i2c/muxes/i2c-mux-pca954x.c,717,420,55,11,15
drivers/i2c/muxes/i2c-mux-mule.c,147,49,12,1,7
drivers/i2c/muxes/i2c-mux-mlxcpld.c,193,47,14,3,9
drivers/i2c/muxes/i2c-arb-gpio-challenge.c,205,22,22,2,8
drivers/i2c/muxes/i2c-mux-pinctrl.c,196,121,21,1,8
drivers/i2c/muxes/i2c-mux-reg.c,262,105,32,2,9
drivers/i2c/muxes/i2c-mux-gpio.c,262,199,26,3,11
drivers/i2c/muxes/i2c-mux-pca9541.c,348,88,29,6,8
drivers/ras/ras.c,86,58,7,5,4
drivers/ras/debugfs.c,65,50,3,3,3
drivers/ras/cec.c,608,299,55,9,7
drivers/ras/amd/fmpm.c,1041,164,104,7,8
drivers/ras/amd/atl/umc.c,429,140,42,3,1
drivers/ras/amd/atl/access.c,137,64,13,3,1
drivers/ras/amd/atl/denormalize.c,1279,342,69,2,1
drivers/ras/amd/atl/system.c,307,80,33,2,1
drivers/ras/amd/atl/core.c,229,40,28,0,3
drivers/ras/amd/atl/map.c,779,284,85,4,1
drivers/ras/amd/atl/dehash.c,457,110,44,1,1
drivers/ras/amd/atl/prm.c,57,29,4,2,2
drivers/devfreq/governor_passive.c,451,297,41,9,9
drivers/devfreq/imx-bus.c,166,92,14,2,8
drivers/devfreq/sun8i-a33-mbus.c,489,134,29,8,9
drivers/devfreq/governor_userspace.c,161,124,8,5,8
drivers/devfreq/tegra30-devfreq.c,983,398,59,9,14
drivers/devfreq/governor_powersave.c,62,41,3,2,3
drivers/devfreq/hisi_uncore_freq.c,658,213,58,15,21
drivers/devfreq/governor_simpleondemand.c,144,5,16,2,5
drivers/devfreq/governor_performance.c,62,41,3,2,3
drivers/devfreq/exynos-bus.c,508,123,49,12,10
drivers/devfreq/rk3399_dmc.c,488,290,33,6,20
drivers/devfreq/devfreq.c,2284,1083,234,70,23
drivers/devfreq/imx8m-ddrc.c,457,117,43,11,9
drivers/devfreq/mtk-cci-devfreq.c,443,160,49,11,8
drivers/devfreq/devfreq-event.c,478,279,47,16,8
drivers/devfreq/event/exynos-nocp.c,297,19,31,4,8
drivers/devfreq/event/exynos-ppmu.c,714,87,82,18,11
drivers/devfreq/event/rockchip-dfi.c,837,169,46,19,22
drivers/thermal/imx_sc_thermal.c,146,101,10,2,9
drivers/thermal/imx_thermal.c,871,409,62,20,14
drivers/thermal/thermal-generic-adc.c,177,135,18,8,7
drivers/thermal/max77620_thermal.c,160,108,14,2,9
drivers/thermal/armada_thermal.c,984,159,46,19,14
drivers/thermal/da9062-thermal.c,265,182,17,5,10
drivers/thermal/thermal_hwmon.c,287,61,22,15,7
drivers/thermal/devfreq_cooling.c,575,239,51,12,10
drivers/thermal/gov_fair_share.c,119,62,10,5,3
drivers/thermal/airoha_thermal.c,489,92,24,8,10
drivers/thermal/db8500_thermal.c,243,59,14,2,8
drivers/thermal/gov_power_allocator.c,801,339,79,12,4
drivers/thermal/thermal_sysfs.c,883,330,71,34,8
drivers/thermal/gov_bang_bang.c,129,52,8,0,2
drivers/thermal/sun8i_thermal.c,736,369,57,18,15
drivers/thermal/thermal_trip.c,90,50,6,10,1
drivers/thermal/gov_step_wise.c,141,78,18,3,4
drivers/thermal/thermal_netlink.c,937,142,80,64,7
drivers/thermal/qoriq_thermal.c,398,182,34,8,11
drivers/thermal/imx8mm_thermal.c,408,158,23,6,11
drivers/thermal/k3_bandgap.c,264,118,15,8,11
drivers/thermal/cpuidle_cooling.c,270,130,22,4,9
drivers/thermal/dove_thermal.c,184,75,14,4,8
drivers/thermal/k3_j72xx_bandgap.c,609,260,59,26,14
drivers/thermal/loongson2_thermal.c,218,43,11,10,10
drivers/thermal/gov_user_space.c,58,31,2,2,3
drivers/thermal/kirkwood_thermal.c,116,70,7,3,8
drivers/thermal/uniphier_thermal.c,384,82,18,7,8
drivers/thermal/thermal_thresholds.c,244,169,21,17,5
drivers/thermal/pcie_cooling.c,80,13,2,2,9
drivers/thermal/thermal_mmio.c,115,90,6,6,4
drivers/thermal/sprd_thermal.c,549,134,37,17,9
drivers/thermal/thermal_debugfs.c,968,431,62,38,7
drivers/thermal/cpufreq_cooling.c,696,298,55,10,13
drivers/thermal/hisi_thermal.c,651,171,24,18,8
drivers/thermal/thermal_core.c,1930,850,170,52,14
drivers/thermal/khadas_mcu_fan.c,161,120,7,3,7
drivers/thermal/thermal_helpers.c,240,122,21,12,8
drivers/thermal/amlogic_thermal.c,343,243,14,12,10
drivers/thermal/rockchip_thermal.c,1910,1239,99,57,16
drivers/thermal/thermal_of.c,512,302,55,17,8
drivers/thermal/spear_thermal.c,188,21,9,4,9
drivers/thermal/intel/intel_tcc.c,306,89,25,8,5
drivers/thermal/intel/intel_soc_dts_iosf.c,393,25,43,19,7
drivers/thermal/intel/intel_quark_dts_thermal.c,431,117,35,10,6
drivers/thermal/intel/intel_soc_dts_thermal.c,109,45,10,1,6
drivers/thermal/intel/therm_throt.c,815,263,94,13,18
drivers/thermal/intel/x86_pkg_temp_thermal.c,532,127,45,11,16
drivers/thermal/intel/intel_bxt_pmic_thermal.c,290,161,16,5,10
drivers/thermal/intel/intel_pch_thermal.c,408,205,33,5,10
drivers/thermal/intel/intel_tcc_cooling.c,125,95,8,3,6
drivers/thermal/intel/intel_powerclamp.c,817,216,86,12,11
drivers/thermal/intel/intel_hfi.c,728,238,60,11,23
drivers/thermal/intel/int340x_thermal/int340x_thermal_zone.c,242,23,20,10,7
drivers/thermal/intel/int340x_thermal/processor_thermal_power_floor.c,127,55,12,4,2
drivers/thermal/intel/int340x_thermal/int3403_thermal.c,297,14,18,4,8
drivers/thermal/intel/int340x_thermal/processor_thermal_wt_req.c,137,2,13,9,2
drivers/thermal/intel/int340x_thermal/processor_thermal_device_pci_legacy.c,159,120,12,1,8
drivers/thermal/intel/int340x_thermal/platform_temperature_control.c,313,32,18,11,5
drivers/thermal/intel/int340x_thermal/processor_thermal_mbox.c,159,14,15,10,5
drivers/thermal/intel/int340x_thermal/processor_thermal_rapl.c,114,57,13,3,4
drivers/thermal/intel/int340x_thermal/int3402_thermal.c,105,77,8,1,5
drivers/thermal/intel/int340x_thermal/processor_thermal_device_pci.c,525,61,41,9,7
drivers/thermal/intel/int340x_thermal/processor_thermal_rfim.c,490,379,34,16,4
drivers/thermal/intel/int340x_thermal/int3401_thermal.c,75,57,3,1,7
drivers/thermal/intel/int340x_thermal/acpi_thermal_rel.c,594,124,62,24,11
drivers/thermal/intel/int340x_thermal/processor_thermal_wt_hint.c,256,29,21,10,3
drivers/thermal/intel/int340x_thermal/int3400_thermal.c,712,203,68,31,5
drivers/thermal/intel/int340x_thermal/processor_thermal_device.c,475,228,50,23,10
drivers/thermal/intel/int340x_thermal/int3406_thermal.c,208,78,16,7,6
drivers/thermal/ti-soc-thermal/dra752-thermal-data.c,372,110,6,1,3
drivers/thermal/ti-soc-thermal/ti-bandgap.c,1297,516,138,38,24
drivers/thermal/ti-soc-thermal/omap4-thermal-data.c,244,101,5,0,3
drivers/thermal/ti-soc-thermal/ti-thermal-common.c,271,81,24,12,14
drivers/thermal/ti-soc-thermal/omap3-thermal-data.c,158,56,6,0,2
drivers/thermal/ti-soc-thermal/omap5-thermal-data.c,303,84,5,0,3
drivers/thermal/qcom/lmh.c,251,112,24,4,8
drivers/thermal/qcom/tsens-v2.c,309,5,16,2,5
drivers/thermal/qcom/tsens-v0_1.c,408,95,17,6,4
drivers/thermal/qcom/qcom-spmi-adc-tm5.c,1071,289,102,20,11
drivers/thermal/qcom/tsens-v1.c,258,5,8,2,5
drivers/thermal/qcom/tsens.c,1392,449,178,41,17
drivers/thermal/qcom/tsens-8960.c,285,38,23,6,6
drivers/thermal/qcom/qcom-spmi-temp-alarm.c,906,345,73,26,12
drivers/thermal/broadcom/ns-thermal.c,93,17,4,5,4
drivers/thermal/broadcom/bcm2711_thermal.c,115,62,6,4,13
drivers/thermal/broadcom/bcm2835_thermal.c,281,177,18,3,13
drivers/thermal/broadcom/sr-thermal.c,115,56,8,2,4
drivers/thermal/broadcom/brcmstb_thermal.c,381,104,22,10,11
drivers/thermal/samsung/exynos_tmu.c,1175,614,68,24,11
drivers/thermal/mediatek/auxadc_thermal.c,1316,336,64,17,15
drivers/thermal/mediatek/lvts_thermal.c,1889,1148,86,49,15
drivers/thermal/tegra/tegra132-soctherm.c,219,185,2,0,4
drivers/thermal/tegra/soctherm-fuse.c,160,14,7,4,4
drivers/thermal/tegra/tegra210-soctherm.c,228,193,2,0,5
drivers/thermal/tegra/tegra-bpmp-thermal.c,328,254,26,10,7
drivers/thermal/tegra/tegra124-soctherm.c,219,185,2,0,4
drivers/thermal/tegra/soctherm.c,2279,881,161,29,17
drivers/thermal/tegra/tegra30-tsensor.c,678,354,56,15,18
drivers/thermal/st/stm_thermal.c,592,67,41,14,12
drivers/thermal/st/st_thermal_memmap.c,184,20,11,2,3
drivers/thermal/st/st_thermal.c,267,104,29,8,6
drivers/thermal/testing/command.c,211,100,21,4,3
drivers/thermal/testing/zone.c,457,312,39,18,6
drivers/thermal/renesas/rcar_thermal.c,588,258,37,13,14
drivers/thermal/renesas/rcar_gen3_thermal.c,603,52,34,15,10
drivers/thermal/renesas/rzg2l_thermal.c,249,152,13,3,13
drivers/bus/brcmstb_gisb.c,560,220,29,12,18
drivers/bus/bt1-apb.c,396,230,27,12,15
drivers/bus/imx-weim.c,410,160,53,12,11
drivers/bus/qcom-ssc-block-bus.c,390,14,36,12,12
drivers/bus/intel-ixp4xx-eb.c,425,111,40,6,11
drivers/bus/ti-pwmss.c,54,16,2,1,6
drivers/bus/moxtet.c,886,455,79,28,10
drivers/bus/da8xx-mstpri.c,264,211,11,7,5
drivers/bus/tegra-aconnect.c,118,86,8,1,5
drivers/bus/stm32_firewall.c,294,25,33,11,15
drivers/bus/bt1-axi.c,292,204,23,7,16
drivers/bus/sun50i-de2.c,46,31,2,1,3
drivers/bus/qcom-ebi2.c,405,124,31,7,10
drivers/bus/tegra-gmi.c,317,85,32,5,10
drivers/bus/sunxi-rsb.c,872,114,57,14,18
drivers/bus/hisi_lpc.c,694,248,58,12,12
drivers/bus/ts-nbus.c,351,131,27,7,9
drivers/bus/mvebu-mbus.c,1316,649,116,57,12
drivers/bus/uniphier-system-bus.c,251,153,24,8,7
drivers/bus/stm32_rifsc.c,252,78,23,7,13
drivers/bus/omap_l3_noc.c,374,88,28,14,10
drivers/bus/ti-sysc.c,3340,1290,387,76,19
drivers/bus/imx-aipstz.c,108,69,4,1,6
drivers/bus/mips_cdmm.c,698,182,75,16,13
drivers/bus/omap_l3_smx.c,299,135,12,3,8
drivers/bus/arm-integrator-lm.c,129,12,12,3,12
drivers/bus/arm-cci.c,587,292,52,12,9
drivers/bus/vexpress-config.c,418,148,33,12,10
drivers/bus/stm32_etzpc.c,141,30,7,2,13
drivers/bus/simple-pm-bus.c,162,105,15,2,7
drivers/bus/omap-ocp2scp.c,116,78,6,2,7
drivers/bus/mhi/host/debugfs.c,414,11,22,15,8
drivers/bus/mhi/host/init.c,1491,377,155,29,16
drivers/bus/mhi/host/pm.c,1340,147,144,33,12
drivers/bus/mhi/host/main.c,1704,476,165,70,12
drivers/bus/mhi/host/pci_generic.c,1685,285,59,15,8
drivers/bus/mhi/host/boot.c,647,34,78,26,13
drivers/bus/mhi/ep/sm.c,154,26,20,7,3
drivers/bus/mhi/ep/main.c,1741,406,197,38,10
drivers/bus/mhi/ep/ring.c,233,23,24,10,2
drivers/bus/mhi/ep/mmio.c,273,44,7,19,4
drivers/bus/fsl-mc/fsl-mc-allocator.c,637,436,69,24,4
drivers/bus/fsl-mc/fsl-mc-uapi.c,604,472,25,11,5
drivers/bus/fsl-mc/dpcon.c,221,46,5,10,3
drivers/bus/fsl-mc/obj-api.c,103,45,5,9,3
drivers/bus/fsl-mc/mc-io.c,272,179,29,9,3
drivers/bus/fsl-mc/fsl-mc-bus.c,1295,613,110,28,13
drivers/bus/fsl-mc/mc-sys.c,297,165,25,4,8
drivers/bus/fsl-mc/dprc-driver.c,887,540,101,31,5
drivers/bus/fsl-mc/dprc.c,700,172,31,36,3
drivers/bus/fsl-mc/dpmcp.c,77,16,4,4,3
drivers/bus/fsl-mc/dpbp.c,185,39,5,9,3
drivers/bus/fsl-mc/fsl-mc-msi.c,233,141,23,4,6
drivers/message/fusion/mptbase.c,8524,4439,799,65,17
drivers/message/fusion/mptlan.c,1543,205,93,21,6
drivers/message/fusion/mptscsih.c,3260,1943,280,37,20
drivers/message/fusion/mptfc.c,1584,718,161,7,20
drivers/message/fusion/mptspi.c,1621,713,142,16,22
drivers/message/fusion/mptsas.c,5462,3077,523,54,18
drivers/message/fusion/mptctl.c,2953,1522,334,25,20
drivers/regulator/axp20x-regulator.c,1759,962,63,8,12
drivers/regulator/aat2870-regulator.c,201,159,8,3,9
drivers/regulator/rt5033-regulator.c,136,114,4,1,6
drivers/regulator/sky81452-regulator.c,91,8,2,0,8
drivers/regulator/irq_helpers.c,444,198,53,16,10
drivers/regulator/mp5416.c,250,130,6,1,8
drivers/regulator/max77802-regulator.c,567,187,27,7,12
drivers/regulator/max8649.c,272,128,13,3,9
drivers/regulator/tps6586x-regulator.c,543,46,32,10,11
drivers/regulator/lp87565-regulator.c,250,6,12,4,5
drivers/regulator/tps65086-regulator.c,419,7,11,2,5
drivers/regulator/max8925-regulator.c,286,237,13,3,11
drivers/regulator/rohm-regulator.c,137,30,18,7,6
drivers/regulator/wm831x-ldo.c,678,195,49,33,12
drivers/regulator/bd96801-regulator.c,1352,825,65,39,18
drivers/regulator/pca9450-regulator.c,1312,702,51,11,14
drivers/regulator/max20411-regulator.c,165,96,8,1,9
drivers/regulator/sun20i-regulator.c,157,88,11,0,7
drivers/regulator/88pm8607.c,407,270,13,2,10
drivers/regulator/wm8400-regulator.c,276,56,11,7,6
drivers/regulator/ad5398.c,285,80,20,13,8
drivers/regulator/88pg86x.c,115,101,4,1,5
drivers/regulator/mp8859.c,408,42,36,9,5
drivers/regulator/tps6286x-regulator.c,169,90,4,1,9
drivers/regulator/s5m8767.c,937,470,92,20,12
drivers/regulator/mc13xxx-regulator-core.c,220,168,15,13,12
